"","id","task","stimulus","density","frequency","length","item","rt","log_rt","correct"
"4622","L19","lexdec","word","high","high","4","coal",0.828,-0.188742124596877,TRUE
"4623","L19","lexdec","word","high","high","4","park",0.531,-0.632993257740198,TRUE
"4624","L19","lexdec","word","high","high","5","parts",0.672,-0.397496938458987,TRUE
"4625","L19","lexdec","word","high","high","5","pages",0.687,-0.375420986759788,TRUE
"4626","L19","lexdec","word","high","high","6","master",0.86,-0.150822889734584,TRUE
"4627","L19","lexdec","word","high","high","6","leaned",0.547,-0.603306476560156,TRUE
"4628","L19","lexdec","word","high","high","6","picked",1.36,0.307484699747961,TRUE
"4629","L19","lexdec","word","high","high","4","ease",1.953,0.669366651894542,TRUE
"4630","L19","lexdec","word","high","high","4","mark",0.703,-0.352398387171472,TRUE
"4631","L19","lexdec","word","high","high","5","games",0.906,-0.0987159729391577,TRUE
"4632","L19","lexdec","word","high","high","6","missed",0.562,-0.576253429088446,TRUE
"4633","L19","lexdec","word","high","high","6","stared",0.75,-0.287682072451781,TRUE
"4634","L19","lexdec","word","high","high","6","stayed",0.781,-0.247180129142451,TRUE
"4635","L19","lexdec","nonword","high","low","4","salf",1.453,0.373630384588146,TRUE
"4636","L19","lexdec","nonword","high","low","4","aive",1.187,0.171429115627531,TRUE
"4637","L19","lexdec","nonword","high","low","4","lois",1.297,0.260053905334307,TRUE
"4638","L19","lexdec","nonword","high","low","5","dedge",2.828,1.03956974803433,TRUE
"4639","L19","lexdec","nonword","high","low","4","looc",0.766,-0.266573109241546,TRUE
"4640","L19","lexdec","nonword","high","low","4","baln",0.859,-0.151986356997882,TRUE
"4641","L19","lexdec","nonword","high","low","5","smale",1.297,0.260053905334307,TRUE
"4642","L19","lexdec","nonword","high","low","5","keeks",1.312,0.271552690521897,TRUE
"4643","L19","lexdec","nonword","high","low","6","blaked",1.157,0.14583044821154,TRUE
"4644","L19","lexdec","nonword","high","low","6","lamped",1.531,0.425921116675547,TRUE
"4645","L19","lexdec","nonword","high","low","4","draz",1.047,0.0459289318883997,TRUE
"4646","L19","lexdec","nonword","high","low","4","mies",0.672,-0.397496938458987,TRUE
"4647","L19","lexdec","nonword","high","low","4","stim",0.672,-0.397496938458987,TRUE
"4648","L19","lexdec","nonword","high","low","5","talts",1.032,0.031498667059371,TRUE
"4649","L19","lexdec","nonword","high","low","5","speep",0.828,-0.188742124596877,TRUE
"4650","L19","lexdec","nonword","high","low","6","creats",1.11,0.104360015324243,TRUE
"4651","L19","lexdec","nonword","high","low","4","yuts",3.188,1.15939376092797,TRUE
"4652","L19","lexdec","nonword","high","low","5","geams",3,1.09861228866811,TRUE
"4653","L19","lexdec","nonword","high","low","6","eacked",1.375,0.318453731118535,TRUE
"4654","L19","lexdec","nonword","high","low","6","vocked",1.203,0.184818436992542,TRUE
"4655","L19","lexdec","nonword","high","low","4","thap",0.937,-0.0650719967437148,TRUE
"4656","L19","lexdec","nonword","high","low","4","zoss",0.969,-0.0314906670913708,TRUE
"4657","L19","lexdec","nonword","high","low","4","saft",1.985,0.685618914139154,TRUE
"4658","L19","lexdec","nonword","high","low","5","snall",0.89,-0.116533816255952,TRUE
"4659","L19","lexdec","nonword","high","low","6","mooled",1.235,0.211070970079941,TRUE
"4660","L19","lexdec","nonword","high","low","6","zailed",0.891,-0.115410851511328,TRUE
"4661","L19","lexdec","word","high","low","4","curl",2.156,0.768254653046751,TRUE
"4662","L19","lexdec","word","high","low","4","hush",0.703,-0.352398387171472,TRUE
"4663","L19","lexdec","word","high","low","4","wail",0.766,-0.266573109241546,TRUE
"4664","L19","lexdec","word","high","low","5","rowed",1.094,0.0898407039997895,TRUE
"4665","L19","lexdec","word","high","low","5","latch",1.406,0.340748793388473,TRUE
"4666","L19","lexdec","word","high","low","6","potted",0.641,-0.444725822061467,TRUE
"4667","L19","lexdec","word","high","low","4","coil",0.953,-0.048140375327935,TRUE
"4668","L19","lexdec","word","high","low","4","teen",1.36,0.307484699747961,TRUE
"4669","L19","lexdec","word","high","low","4","tilt",1.578,0.456158222423683,TRUE
"4670","L19","lexdec","word","high","low","5","liner",0.719,-0.32989392126109,TRUE
"4671","L19","lexdec","word","high","low","5","grate",1.141,0.131905070879939,TRUE
"4672","L19","lexdec","word","high","low","5","shave",0.875,-0.133531392624523,TRUE
"4673","L19","lexdec","word","high","low","6","lashes",0.906,-0.0987159729391577,TRUE
"4674","L19","lexdec","word","high","low","6","licked",0.859,-0.151986356997882,TRUE
"4675","L19","lexdec","word","high","low","4","swan",0.75,-0.287682072451781,TRUE
"4676","L19","lexdec","word","high","low","4","wink",1.047,0.0459289318883997,TRUE
"4677","L19","lexdec","word","high","low","4","hike",1.015,0.0148886124937506,TRUE
"4678","L19","lexdec","word","high","low","5","mouse",1.031,0.0305292050348228,TRUE
"4679","L19","lexdec","word","high","low","5","scare",1.11,0.104360015324243,TRUE
"4680","L19","lexdec","word","high","low","6","spared",0.875,-0.133531392624523,TRUE
"4681","L19","lexdec","word","high","low","6","heaped",2.031,0.708528282598248,TRUE
"4682","L19","lexdec","word","high","low","6","paving",0.907,-0.0976128288670004,TRUE
"4683","L19","lexdec","word","high","low","4","hack",0.875,-0.133531392624523,TRUE
"4684","L19","lexdec","word","high","low","4","flaw",0.625,-0.470003629245736,TRUE
"4685","L19","lexdec","word","high","low","5","stale",0.734,-0.309246250367621,TRUE
"4686","L19","lexdec","word","high","low","5","berry",0.641,-0.444725822061467,TRUE
"4687","L19","lexdec","word","high","low","6","banker",1.437,0.362557607096888,TRUE
"4688","L19","lexdec","word","high","low","6","washes",0.657,-0.420071260497527,TRUE
"4689","L19","lexdec","word","high","low","4","yell",0.547,-0.603306476560156,TRUE
"4690","L19","lexdec","word","high","low","5","minus",1.515,0.415415438961332,TRUE
"4691","L19","lexdec","word","high","low","5","waded",0.86,-0.150822889734584,TRUE
"4692","L19","lexdec","word","high","low","6","dating",1.875,0.628608659422374,TRUE
"4693","L19","lexdec","word","high","low","6","hailed",1.89,0.636576829071551,TRUE
"4694","L19","lexdec","word","high","low","6","ringed",0.594,-0.520875959619492,TRUE
"4695","L19","lexdec","nonword","low","high","4","xazz",0.703,-0.352398387171472,TRUE
"4696","L19","lexdec","nonword","low","high","4","wefg",0.703,-0.352398387171472,TRUE
"4697","L19","lexdec","nonword","low","high","4","seqp",1.203,0.184818436992542,TRUE
"4698","L19","lexdec","nonword","low","high","5","iogue",0.719,-0.32989392126109,TRUE
"4699","L19","lexdec","nonword","low","high","5","moqld",0.719,-0.32989392126109,TRUE
"4700","L19","lexdec","nonword","low","high","5","phuph",1.641,0.495305812107954,TRUE
"4701","L19","lexdec","nonword","low","high","6","flepts",2.5,0.916290731874155,TRUE
"4702","L19","lexdec","nonword","low","high","6","knenge",1.547,0.436317571590929,TRUE
"4703","L19","lexdec","nonword","low","high","4","iurk",0.656,-0.421594490038048,TRUE
"4704","L19","lexdec","nonword","low","high","4","muwf",0.954,-0.0470916075338506,TRUE
"4705","L19","lexdec","nonword","low","high","5","rocis",1.157,0.14583044821154,TRUE
"4706","L19","lexdec","nonword","low","high","5","yarzs",0.937,-0.0650719967437148,TRUE
"4707","L19","lexdec","nonword","low","high","6","luxged",1.422,0.352064331381049,TRUE
"4708","L19","lexdec","nonword","low","high","6","mhurch",0.875,-0.133531392624523,TRUE
"4709","L19","lexdec","nonword","low","high","6","ticyed",0.984,-0.0161293819298836,TRUE
"4710","L19","lexdec","nonword","low","high","4","zryf",0.625,-0.470003629245736,TRUE
"4711","L19","lexdec","nonword","low","high","4","qymn",1.297,0.260053905334307,TRUE
"4712","L19","lexdec","nonword","low","high","5","mowzd",1.031,0.0305292050348228,TRUE
"4713","L19","lexdec","nonword","low","high","5","rogts",0.703,-0.352398387171472,TRUE
"4714","L19","lexdec","nonword","low","high","5","blavt",0.765,-0.267879445155601,TRUE
"4715","L19","lexdec","nonword","low","high","6","heeied",0.672,-0.397496938458987,TRUE
"4716","L19","lexdec","nonword","low","high","6","aooves",1.172,0.158711691154821,TRUE
"4717","L19","lexdec","nonword","low","high","6","snoqze",0.875,-0.133531392624523,TRUE
"4718","L19","lexdec","nonword","low","high","4","sjiv",0.828,-0.188742124596877,TRUE
"4719","L19","lexdec","nonword","low","high","4","niys",0.75,-0.287682072451781,TRUE
"4720","L19","lexdec","nonword","low","high","4","oxbs",0.656,-0.421594490038048,TRUE
"4721","L19","lexdec","nonword","low","high","5","pikts",0.953,-0.048140375327935,TRUE
"4722","L19","lexdec","nonword","low","high","5","dyxes",1.297,0.260053905334307,TRUE
"4723","L19","lexdec","nonword","low","high","5","sgoal",0.641,-0.444725822061467,TRUE
"4724","L19","lexdec","nonword","low","high","6","menxge",0.766,-0.266573109241546,TRUE
"4725","L19","lexdec","nonword","low","high","6","vrites",0.735,-0.3078847797693,TRUE
"4726","L19","lexdec","nonword","low","high","4","kexn",0.704,-0.350976922824095,TRUE
"4727","L19","lexdec","nonword","low","high","4","dwrm",1.5,0.405465108108164,TRUE
"4728","L19","lexdec","nonword","low","high","5","gfmfs",0.812,-0.208254938820459,TRUE
"4729","L19","lexdec","nonword","low","high","5","drous",1.265,0.235072122179483,TRUE
"4730","L19","lexdec","nonword","low","high","5","dzeam",1.11,0.104360015324243,TRUE
"4731","L19","lexdec","nonword","low","high","6","glzzed",1.032,0.031498667059371,TRUE
"4732","L19","lexdec","word","low","high","4","film",0.656,-0.421594490038048,TRUE
"4733","L19","lexdec","word","low","high","4","drew",0.656,-0.421594490038048,TRUE
"4734","L19","lexdec","word","low","high","5","claim",1.469,0.38458189719174,TRUE
"4735","L19","lexdec","word","low","high","5","tools",0.641,-0.444725822061467,TRUE
"4736","L19","lexdec","word","low","high","5","names",0.687,-0.375420986759788,TRUE
"4737","L19","lexdec","word","low","high","6","engine",0.859,-0.151986356997882,TRUE
"4738","L19","lexdec","word","low","high","6","belong",0.844,-0.16960278438618,TRUE
"4739","L19","lexdec","word","low","high","6","lifted",0.641,-0.444725822061467,TRUE
"4740","L19","lexdec","word","low","high","4","unit",1.125,0.117783035656383,TRUE
"4741","L19","lexdec","word","low","high","4","eggs",0.594,-0.520875959619492,TRUE
"4742","L19","lexdec","word","low","high","5","funds",0.921,-0.0822952427268302,TRUE
"4743","L19","lexdec","word","low","high","5","queen",0.875,-0.133531392624523,TRUE
"4744","L19","lexdec","word","low","high","5","serve",1.312,0.271552690521897,TRUE
"4745","L19","lexdec","word","low","high","6","handed",1.984,0.685115008862681,TRUE
"4746","L19","lexdec","word","low","high","6","dreams",0.546,-0.605136303237232,TRUE
"4747","L19","lexdec","word","low","high","4","drop",0.703,-0.352398387171472,TRUE
"4748","L19","lexdec","word","low","high","4","plus",0.625,-0.470003629245736,TRUE
"4749","L19","lexdec","word","low","high","4","bird",0.703,-0.352398387171472,TRUE
"4750","L19","lexdec","word","low","high","5","towns",0.641,-0.444725822061467,TRUE
"4751","L19","lexdec","word","low","high","5","enemy",1.109,0.10345870836823,TRUE
"4752","L19","lexdec","word","low","high","5","dance",0.734,-0.309246250367621,TRUE
"4753","L19","lexdec","word","low","high","6","cattle",0.547,-0.603306476560156,TRUE
"4754","L19","lexdec","word","low","high","6","effort",1.344,0.295650242100958,TRUE
"4755","L19","lexdec","word","low","high","4","ends",0.875,-0.133531392624523,TRUE
"4756","L19","lexdec","word","low","high","4","copy",0.562,-0.576253429088446,TRUE
"4757","L19","lexdec","word","low","high","5","march",1.078,0.0751074724868055,TRUE
"4758","L19","lexdec","word","low","high","5","limit",0.641,-0.444725822061467,TRUE
"4759","L19","lexdec","word","low","high","6","proved",0.797,-0.226900600191922,TRUE
"4760","L19","lexdec","word","low","high","6","smiled",0.75,-0.287682072451781,TRUE
"4761","L19","lexdec","word","low","high","6","gained",1.297,0.260053905334307,TRUE
"4762","L19","lexdec","word","low","high","4","join",0.625,-0.470003629245736,TRUE
"4763","L19","lexdec","word","low","high","4","sign",0.734,-0.309246250367621,TRUE
"4764","L19","lexdec","word","low","high","4","self",0.844,-0.16960278438618,TRUE
"4765","L19","lexdec","word","low","high","5","chief",0.547,-0.603306476560156,TRUE
"4766","L19","lexdec","word","low","high","5","block",0.672,-0.397496938458987,TRUE
"4767","L19","lexdec","word","low","high","5","noted",0.672,-0.397496938458987,TRUE
"4768","L19","lexdec","word","low","high","6","agreed",1.515,0.415415438961332,TRUE
"4769","L19","lexdec","word","low","high","6","caused",1.313,0.272314595320659,TRUE
"4770","L19","lexdec","nonword","low","low","4","gurg",4.094,1.4095224872391,TRUE
"4771","L19","lexdec","nonword","low","low","4","nege",1.125,0.117783035656383,TRUE
"4772","L19","lexdec","nonword","low","low","5","gilge",1.297,0.260053905334307,TRUE
"4773","L19","lexdec","nonword","low","low","5","snucs",1.391,0.330022912941306,TRUE
"4774","L19","lexdec","nonword","low","low","6","blorgs",1.86,0.62057648772511,TRUE
"4775","L19","lexdec","nonword","low","low","6","cweate",0.859,-0.151986356997882,TRUE
"4776","L19","lexdec","nonword","low","low","4","gwil",0.828,-0.188742124596877,TRUE
"4777","L19","lexdec","nonword","low","low","4","pryp",0.813,-0.207024169434327,TRUE
"4778","L19","lexdec","nonword","low","low","5","scaig",0.906,-0.0987159729391577,TRUE
"4779","L19","lexdec","nonword","low","low","5","thaik",0.844,-0.16960278438618,TRUE
"4780","L19","lexdec","nonword","low","low","6","deaffs",1.437,0.362557607096888,TRUE
"4781","L19","lexdec","nonword","low","low","6","thrued",2.172,0.775648402071689,TRUE
"4782","L19","lexdec","nonword","low","low","4","veut",1.031,0.0305292050348228,TRUE
"4783","L19","lexdec","nonword","low","low","4","dwek",0.922,-0.0812100554255432,TRUE
"4784","L19","lexdec","nonword","low","low","4","shuf",0.687,-0.375420986759788,TRUE
"4785","L19","lexdec","nonword","low","low","5","highf",0.953,-0.048140375327935,TRUE
"4786","L19","lexdec","nonword","low","low","5","yeece",0.625,-0.470003629245736,TRUE
"4787","L19","lexdec","nonword","low","low","6","korged",1.062,0.0601539228197471,TRUE
"4788","L19","lexdec","nonword","low","low","4","ipce",0.75,-0.287682072451781,TRUE
"4789","L19","lexdec","nonword","low","low","4","zarc",0.703,-0.352398387171472,TRUE
"4790","L19","lexdec","nonword","low","low","4","myde",0.735,-0.3078847797693,TRUE
"4791","L19","lexdec","nonword","low","low","5","scanx",1.094,0.0898407039997895,TRUE
"4792","L19","lexdec","nonword","low","low","5","teene",0.859,-0.151986356997882,TRUE
"4793","L19","lexdec","nonword","low","low","5","haivs",1.468,0.383900930192324,TRUE
"4794","L19","lexdec","nonword","low","low","6","fleste",1.141,0.131905070879939,TRUE
"4795","L19","lexdec","nonword","low","low","4","naln",0.593,-0.522560879984412,TRUE
"4796","L19","lexdec","nonword","low","low","4","zyts",0.609,-0.49593701127224,TRUE
"4797","L19","lexdec","nonword","low","low","4","jeev",0.688,-0.373966441048793,TRUE
"4798","L19","lexdec","nonword","low","low","5","shoth",2.843,1.04485983266886,TRUE
"4799","L19","lexdec","nonword","low","low","5","pryts",0.672,-0.397496938458987,TRUE
"4800","L19","lexdec","nonword","low","low","6","yolbed",0.891,-0.115410851511328,TRUE
"4801","L19","lexdec","word","low","low","4","loaf",0.875,-0.133531392624523,TRUE
"4802","L19","lexdec","word","low","low","4","numb",0.609,-0.49593701127224,TRUE
"4803","L19","lexdec","word","low","low","4","afar",4.188,1.43222329300829,TRUE
"4804","L19","lexdec","word","low","low","5","easel",1.078,0.0751074724868055,TRUE
"4805","L19","lexdec","word","low","low","5","lions",0.703,-0.352398387171472,TRUE
"4806","L19","lexdec","word","low","low","6","draped",1.469,0.38458189719174,TRUE
"4807","L19","lexdec","word","low","low","6","nudged",1.265,0.235072122179483,TRUE
"4808","L19","lexdec","word","low","low","4","soak",0.703,-0.352398387171472,TRUE
"4809","L19","lexdec","word","low","low","4","defy",1.469,0.38458189719174,TRUE
"4810","L19","lexdec","word","low","low","5","ounce",1.25,0.22314355131421,TRUE
"4811","L19","lexdec","word","low","low","5","mirth",2.235,0.804241228065532,TRUE
"4812","L19","lexdec","word","low","low","6","taxing",0.765,-0.267879445155601,TRUE
"4813","L19","lexdec","word","low","low","6","pearls",0.796,-0.228156093137754,TRUE
"4814","L19","lexdec","word","low","low","4","mesh",1.828,0.603222473031958,TRUE
"4815","L19","lexdec","word","low","low","4","putt",0.844,-0.16960278438618,TRUE
"4816","L19","lexdec","word","low","low","5","derby",1.125,0.117783035656383,TRUE
"4817","L19","lexdec","word","low","low","5","sofas",1.234,0.210260925483196,TRUE
"4818","L19","lexdec","word","low","low","6","fluent",1.078,0.0751074724868055,TRUE
"4819","L19","lexdec","word","low","low","4","blur",0.782,-0.245900538436826,TRUE
"4820","L19","lexdec","word","low","low","4","knit",0.656,-0.421594490038048,TRUE
"4821","L19","lexdec","word","low","low","5","hosts",0.875,-0.133531392624523,TRUE
